"Applicant_ID","Month","Monthly_Income","Annual_Income","Employment_Status","House_Status","Employment_History_Years","Online_Spending_Behavior_Score","Utility_Bill_Payment_Score","Number_of_Open_Accounts","Credit_History_Years","Food_Expense","Transportation_Expense","Home_Utility_Expense","Shopping_Expense","Environmental_Spending","Loan_Amount_Requested","Loan_Term","Purpose","Approval_Status"
900,3,3851.158807644,44000,"full time","Own",6,84,15,11,19,520.597493576257,227.935565016634,223.702872494144,440.204146562435,87.0439572358263,NA,NA,NA,NA
900,4,3920.66666825364,44000,"full time","Own",6,84,15,11,19,463.31432187495,516.385207662404,382.754597009698,429.154769751486,60.5216707458135,NA,NA,NA,NA
900,5,3455.8550614398,44000,"full time","Own",6,84,15,11,19,522.018576837194,420.628365552836,178.234178344212,608.794555791904,124.219488841406,NA,NA,NA,NA
900,6,3666.79227473214,44000,"full time","Own",6,84,15,11,19,841.372570966366,254.150289442496,248.906621051696,464.253643401468,177.539937263406,NA,NA,NA,NA
900,7,3953.56107439535,44000,"full time","Own",6,84,15,11,19,872.806318565226,340.732158565769,277.167290593819,902.601229957648,132.588765998402,NA,NA,NA,NA
900,8,3633.19906968003,44000,"full time","Own",6,84,15,11,19,478.775922094457,352.24844958047,222.839500894834,723.805977445385,41.4598674588225,NA,NA,NA,NA
900,9,3696.01126237152,44000,"full time","Own",6,84,15,11,19,572.69342795922,500.030662801497,223.44564829392,716.782471440165,47.247452570929,NA,NA,NA,NA
900,10,3961.02788907786,44000,"full time","Own",6,84,15,11,19,824.872949975926,581.544623837555,263.497176454238,498.851386561174,136.750909237162,NA,NA,NA,NA
900,11,3592.10800606137,44000,"full time","Own",6,84,15,11,19,364.420750763389,187.916179052939,330.48431349485,778.518168728536,74.1592964819808,NA,NA,NA,NA
900,12,3911.24073429964,44000,"full time","Own",6,84,15,11,19,1013.90087721989,222.329622334189,271.791846978464,772.363349106947,126.063881207959,21063.6600321508,7,"Debt Consolidation","Rejected"
901,1,3156.57724551857,42000,"part time","Own",20,32,18,10,12,702.728660396871,304.874520356606,220.185296193772,349.84986739066,145.602838281977,NA,NA,NA,NA
901,2,3261.29891746677,42000,"part time","Own",20,32,18,10,12,944.472652681184,204.347516940262,247.09421625099,523.90912945758,115.476753722951,NA,NA,NA,NA
901,3,3517.34201761428,42000,"part time","Own",20,32,18,10,12,979.991182230877,437.656994645196,185.593859722974,657.234998340024,166.932357110665,NA,NA,NA,NA
901,4,3403.40780792758,42000,"part time","Own",20,32,18,10,12,666.801830002968,316.412365103134,304.629303215487,472.492448044453,50.0440190034773,NA,NA,NA,NA
901,5,3343.02633386105,42000,"part time","Own",20,32,18,10,12,729.220511980752,261.388988013491,239.080358279909,455.935899158328,77.5879648481218,NA,NA,NA,NA
901,6,3711.82750745211,42000,"part time","Own",20,32,18,10,12,821.805824947998,443.388339503467,250.575473713193,627.935311875836,105.011882151664,NA,NA,NA,NA
901,7,3715.6000467483,42000,"part time","Own",20,32,18,10,12,419.988059894196,505.690768215804,327.763221600178,614.595750229267,130.096380262023,NA,NA,NA,NA
901,8,3166.75146149937,42000,"part time","Own",20,32,18,10,12,760.090694732781,290.719872568055,315.660468712623,512.567327468409,138.085695526628,NA,NA,NA,NA
901,9,3663.22114525829,42000,"part time","Own",20,32,18,10,12,823.415601324304,389.791696586955,232.623579907252,873.835068757913,166.686434196102,NA,NA,NA,NA
901,10,3733.4945071023,42000,"part time","Own",20,32,18,10,12,999.128348401004,510.764891044826,260.557725842171,398.395840090333,84.3208425130283,NA,NA,NA,NA
901,11,3153.30041365232,42000,"part time","Own",20,32,18,10,12,323.116321219826,164.37251110185,177.238684824552,497.395727880871,98.7875907014684,NA,NA,NA,NA
901,12,3557.44626957458,42000,"part time","Own",20,32,18,10,12,568.91902196642,300.022963184059,240.447743591833,633.089768041153,46.9181838060686,9013.51899311412,12,"Medical Expenses","Rejected"
902,1,6672.35828730433,83000,"full time","Rented",16,100,68,14,19,865.263734986676,592.873327602383,499.331901795715,1429.79193588051,96.7089181867558,NA,NA,NA,NA
902,2,7478.39246850927,83000,"full time","Rented",16,100,68,14,19,1268.88869756849,390.254802741137,684.748688019833,811.751166044574,268.69692633822,NA,NA,NA,NA
902,3,7336.75260534122,83000,"full time","Rented",16,100,68,14,19,1477.19885385748,410.098260643808,526.804993592321,1815.40225452649,120.445551891561,NA,NA,NA,NA
902,4,7131.90677082166,83000,"full time","Rented",16,100,68,14,19,720.195081499001,827.047637248073,399.373877330528,1017.99383018916,277.997551897705,NA,NA,NA,NA
902,5,6284.38454431016,83000,"full time","Rented",16,100,68,14,19,1236.90656149516,676.478885584185,534.114923538822,930.222317584565,248.769294467078,NA,NA,NA,NA
902,6,6451.3993816295,83000,"full time","Rented",16,100,68,14,19,1018.01024071,851.728312640056,642.616826671724,896.503437319125,204.278889897887,NA,NA,NA,NA
902,7,7470.03091913648,83000,"full time","Rented",16,100,68,14,19,2195.93615596822,530.900543322754,477.270220482066,1672.7164072724,158.556833320766,NA,NA,NA,NA
902,8,7105.56945571443,83000,"full time","Rented",16,100,68,14,19,1648.60102238405,986.870574422533,392.922755139107,877.348852678204,209.171874345231,NA,NA,NA,NA
902,9,7001.75091406951,83000,"full time","Rented",16,100,68,14,19,872.060498558248,1034.11718065164,558.389753659881,704.529131984888,103.071828626616,NA,NA,NA,NA
902,10,6403.25996102377,83000,"full time","Rented",16,100,68,14,19,1856.70779382998,607.167134884122,342.245416891614,673.589834237195,202.43494565738,NA,NA,NA,NA
902,11,6736.34972935542,83000,"full time","Rented",16,100,68,14,19,1909.96601500875,971.081288834255,415.755092580386,1195.65717553054,282.932342956209,NA,NA,NA,NA
902,12,6605.71109203544,83000,"full time","Rented",16,100,68,14,19,1151.98111907826,460.867219928613,590.613153777171,834.624205639694,303.691211662486,15360.6561017805,24,"Home Improvement","Approved"
903,1,2820.57797325154,32000,"part time","Own",11,91,11,15,4,483.95656276999,283.209366582225,223.22253357441,653.871210587463,51.5679192013349,NA,NA,NA,NA
903,2,2421.52872892718,32000,"part time","Own",11,91,11,15,4,292.792401110006,211.525515864601,135.564374733921,555.09567417999,105.732960002255,NA,NA,NA,NA
903,3,2664.21672043701,32000,"part time","Own",11,91,11,15,4,652.777593967046,338.211066833066,153.056215495766,381.466469257381,82.885697310371,NA,NA,NA,NA
903,4,2726.85482216378,32000,"part time","Own",11,91,11,15,4,722.738187640351,252.921018957506,155.859070021637,611.463618744438,57.8334814744541,NA,NA,NA,NA
903,5,2481.31740565101,32000,"part time","Own",11,91,11,15,4,712.227889088556,232.327010605455,191.683382965846,582.526740861754,78.9664816817226,NA,NA,NA,NA
903,6,2504.18204031885,32000,"part time","Own",11,91,11,15,4,585.38994128545,143.852198789929,140.399455977559,280.686160373094,87.003129615621,NA,NA,NA,NA
903,7,2624.52789309124,32000,"part time","Own",11,91,11,15,4,432.325969461582,327.879815081273,210.632922937073,349.897844793519,26.5859068701887,NA,NA,NA,NA
903,8,2585.19062958658,32000,"part time","Own",11,91,11,15,4,281.324153561307,141.71219155786,252.332776382576,481.304475937666,39.8963026598422,NA,NA,NA,NA
903,9,2827.34887326757,32000,"part time","Own",11,91,11,15,4,301.955934568215,404.862637125675,154.795565383933,637.90971876248,67.4478655668002,NA,NA,NA,NA
903,10,2404.17733639479,32000,"part time","Own",11,91,11,15,4,667.066443133032,250.03555569718,153.863585161198,545.397882502982,48.5869531425692,NA,NA,NA,NA
903,11,2602.57761826118,32000,"part time","Own",11,91,11,15,4,708.723821083305,157.029736363447,175.704666294016,348.416345537126,117.713683449418,NA,NA,NA,NA
903,12,2563.52624632418,32000,"part time","Own",11,91,11,15,4,503.4860654228,326.098884954358,238.162758808314,565.723953565551,59.7448641536776,3275.40257669752,21,"Home Improvement","Approved"
904,1,4891.20897352696,56000,"full time","Rented",3,81,11,8,9,765.199387810313,349.815590564689,404.495190931471,1208.49751201652,177.604133923934,NA,NA,NA,NA
904,2,4626.45421621079,56000,"full time","Rented",3,81,11,8,9,483.504521155805,454.005767874497,456.149165767148,1156.19269334905,167.063035800268,NA,NA,NA,NA
904,3,4675.9072377036,56000,"full time","Rented",3,81,11,8,9,1078.16475170192,642.001779869632,243.64956669036,854.569755106018,85.7583859261522,NA,NA,NA,NA
904,4,4406.19080457836,56000,"full time","Rented",3,81,11,8,9,888.941038210447,646.653508293716,223.697737275254,703.330159615726,69.7195899012223,NA,NA,NA,NA
904,5,4552.31880424544,56000,"full time","Rented",3,81,11,8,9,506.338323671418,429.290031116045,321.280212587686,1040.5674684486,171.94532149666,NA,NA,NA,NA
904,6,5082.2124881049,56000,"full time","Rented",3,81,11,8,9,1158.39326942494,257.191358698664,349.994307197492,693.46203209056,105.15764368395,NA,NA,NA,NA
904,7,5092.96785155311,56000,"full time","Rented",3,81,11,8,9,1028.78122946346,435.361923302214,365.582802782046,531.382143996474,196.349136691105,NA,NA,NA,NA
904,8,4631.90491699303,56000,"full time","Rented",3,81,11,8,9,548.810756637273,616.530373009614,365.28273230685,966.922863170118,116.264866736685,NA,NA,NA,NA
904,9,4814.76593241096,56000,"full time","Rented",3,81,11,8,9,1256.96143730511,269.321675459564,390.168185551396,689.10167350066,124.716751069485,NA,NA,NA,NA
904,10,4596.84971986959,56000,"full time","Rented",3,81,11,8,9,1014.86373386165,274.990925757671,348.018185306701,760.090791171217,184.719590523682,NA,NA,NA,NA
904,11,4441.34764888634,56000,"full time","Rented",3,81,11,8,9,1184.51155858379,517.262339800124,441.076368702695,480.37003121625,209.900921689518,NA,NA,NA,NA
904,12,4512.05940882986,56000,"full time","Rented",3,81,11,8,9,773.455752382932,601.850922762267,402.439397027396,698.306495115439,160.758008296444,8096.8532265164,10,"Medical Expenses","Approved"
905,1,8788.95119181834,1e+05,"full time","Rented",9,78,66,12,7,2316.70629788059,1043.34621019709,853.671730549074,1929.33184395954,363.822596994079,NA,NA,NA,NA
905,2,8066.57676779044,1e+05,"full time","Rented",9,78,66,12,7,2145.17526654075,1021.70158397308,590.572491960849,1001.21227554555,237.881769438064,NA,NA,NA,NA
905,3,8726.86238687796,1e+05,"full time","Rented",9,78,66,12,7,2535.66937471587,749.954692378232,442.404471467462,1028.42820374099,108.982681138136,NA,NA,NA,NA
905,4,8754.77754976601,1e+05,"full time","Rented",9,78,66,12,7,1578.92691912865,465.84970627954,831.752963517613,996.604334585167,146.653493201518,NA,NA,NA,NA
905,5,8982.68460257289,1e+05,"full time","Rented",9,78,66,12,7,917.050051565792,857.073511073617,612.185002409491,1354.5322136023,275.767751409913,NA,NA,NA,NA
905,6,8379.38843294978,1e+05,"full time","Rented",9,78,66,12,7,897.765482843825,452.264031060444,577.676001792441,1139.03199608821,143.945346174495,NA,NA,NA,NA
905,7,8275.66497571146,1e+05,"full time","Rented",9,78,66,12,7,1607.19399774475,1120.74785040898,584.177692671594,1965.58488109958,236.509280585227,NA,NA,NA,NA
905,8,9060.47627523852,1e+05,"full time","Rented",9,78,66,12,7,1392.03958345433,1007.20373496168,589.751469815733,1487.06357534958,241.217592409153,NA,NA,NA,NA
905,9,7837.26635195005,1e+05,"full time","Rented",9,78,66,12,7,1063.17911293668,1005.29967228473,700.004095249771,1146.040522077,83.5657194673069,NA,NA,NA,NA
905,10,7825.90516377241,1e+05,"full time","Rented",9,78,66,12,7,1300.5810369744,667.987082870018,602.551033661423,1620.70676059796,168.689352107858,NA,NA,NA,NA
905,11,7927.85950237885,1e+05,"full time","Rented",9,78,66,12,7,1439.00356543356,411.501600749041,709.209910163678,1069.19087224856,156.580149275924,NA,NA,NA,NA
905,12,8588.39571708813,1e+05,"full time","Rented",9,78,66,12,7,2016.31371346092,1194.01912519573,828.580521847097,1416.68624064209,391.285652595788,7561.54727209359,10,"Medical Expenses","Approved"
906,1,2398.00540773819,28000,"full time","Own",12,74,2,4,7,673.061191008223,222.199714482241,120.4408506927,542.381761468633,61.3451120248944,NA,NA,NA,NA
906,2,2198.20722513832,28000,"full time","Own",12,74,2,4,7,623.365776105386,244.883629725425,159.048863449905,296.836645473819,56.0616456411523,NA,NA,NA,NA
906,3,2117.05285000304,28000,"full time","Own",12,74,2,4,7,573.995187075015,106.602623622195,158.024679063199,370.455468245326,36.4869897577719,NA,NA,NA,NA
906,4,2441.80783213427,28000,"full time","Own",12,74,2,4,7,685.022644627693,150.997519273339,163.284685236172,297.565388854975,70.511584255757,NA,NA,NA,NA
906,5,2419.52707829575,28000,"full time","Own",12,74,2,4,7,440.963979060922,247.8041546416,241.185199913912,513.265988310485,117.654136252427,NA,NA,NA,NA
906,6,2167.58171987409,28000,"full time","Own",12,74,2,4,7,284.956455367742,217.143326787882,127.470004453234,221.512757915652,26.0979380417285,NA,NA,NA,NA
906,7,2136.46199585249,28000,"full time","Own",12,74,2,4,7,599.526143923424,165.062013770421,145.305157854568,470.794159771806,77.2489625087558,NA,NA,NA,NA
906,8,2238.47947881247,28000,"full time","Own",12,74,2,4,7,520.957536846957,190.483376979901,134.016684954326,393.645127039155,34.8447298781773,NA,NA,NA,NA
906,9,2119.96295703575,28000,"full time","Own",12,74,2,4,7,476.697127431256,274.624847334799,121.805846169306,411.078160948157,75.3092434762375,NA,NA,NA,NA
906,10,2551.46417158345,28000,"full time","Own",12,74,2,4,7,510.089956736873,161.39035971455,175.486160276803,303.59214548306,84.4467327146272,NA,NA,NA,NA
906,11,2286.42522448984,28000,"full time","Own",12,74,2,4,7,608.82269050851,204.531571711885,180.892158138383,424.437943174798,30.6540834914294,NA,NA,NA,NA
906,12,2504.53699445352,28000,"full time","Own",12,74,2,4,7,400.528621696789,226.032431260489,169.213224984932,281.406729664642,118.000299169229,7417.6301982021,16,"Home Improvement","Rejected"
907,1,4764.0639363206,59000,"full time","Own",3,37,61,9,6,964.095329711924,463.887755191978,440.33649816931,571.419992852598,77.5149078322195,NA,NA,NA,NA
907,2,4732.49624414214,59000,"full time","Own",3,37,61,9,6,530.632002745999,400.019107264681,439.922173969357,1154.72509929197,185.218315370669,NA,NA,NA,NA
907,3,5259.73264650287,59000,"full time","Own",3,37,61,9,6,1244.72594002179,632.140277099999,427.114976331651,1134.51136727979,237.670280665554,NA,NA,NA,NA
907,4,4844.33600276631,59000,"full time","Own",3,37,61,9,6,876.788033131105,605.943379367103,474.527347793561,1062.31612021878,184.245145104175,NA,NA,NA,NA
907,5,5074.63571041202,59000,"full time","Own",3,37,61,9,6,1163.74086151837,498.453267202256,450.779617454266,679.070913304186,226.14764075684,NA,NA,NA,NA
907,6,4793.457452786,59000,"full time","Own",3,37,61,9,6,1230.37993720845,530.799504898126,413.887497822066,674.281411902517,70.1708391395522,NA,NA,NA,NA
907,7,5097.06545994462,59000,"full time","Own",3,37,61,9,6,1411.29605606299,740.330846815931,330.687375314084,1002.36212010776,109.599100583147,NA,NA,NA,NA
907,8,4607.78451731118,59000,"full time","Own",3,37,61,9,6,1068.23771672722,415.337601474398,347.396793950265,644.708936065412,203.900832320527,NA,NA,NA,NA
907,9,5317.18752598778,59000,"full time","Own",3,37,61,9,6,1394.93994581577,470.251242567673,359.363919311285,798.053144731723,73.7081569833844,NA,NA,NA,NA
907,10,5094.58300585393,59000,"full time","Own",3,37,61,9,6,790.605216862187,382.150537767075,384.621602283679,653.094073197531,99.1181044061685,NA,NA,NA,NA
907,11,5280.94607441453,59000,"full time","Own",3,37,61,9,6,585.928710651288,552.277854500217,397.24285482141,710.087797974591,174.36080038377,NA,NA,NA,NA
907,12,5064.90522719299,59000,"full time","Own",3,37,61,9,6,779.072160919661,289.370300316662,482.253358564037,1040.68394207897,205.411363670104,2689.42930267658,9,"Major Purchase","Approved"
908,1,3070.37552601347,38000,"part time","Rented",4,10,95,5,13,715.417641259516,297.88173022568,212.516139869271,411.770160197527,124.868884600806,NA,NA,NA,NA
908,2,3238.05261763434,38000,"part time","Rented",4,10,95,5,13,426.681841488075,458.287945590367,322.691948900056,413.368705488567,65.3899663317257,NA,NA,NA,NA
908,3,3400.22985482744,38000,"part time","Rented",4,10,95,5,13,416.31341767874,461.602524548131,173.641188007321,639.002337919179,73.6316914613529,NA,NA,NA,NA
908,4,3266.1490060001,38000,"part time","Rented",4,10,95,5,13,974.071853923242,472.411342327592,274.924748237934,717.39924713319,50.1933511183933,NA,NA,NA,NA
908,5,3264.68036264802,38000,"part time","Rented",4,10,95,5,13,511.331621300347,217.258241636024,172.431935989861,649.602124126509,60.8927797191737,NA,NA,NA,NA
908,6,3154.64563006535,38000,"part time","Rented",4,10,95,5,13,527.758701772474,343.778250347888,302.052291114118,701.491212324349,143.354237126825,NA,NA,NA,NA
908,7,2978.29621268126,38000,"part time","Rented",4,10,95,5,13,619.769141283919,312.329945613983,176.228090920527,511.747827694187,115.345259775,NA,NA,NA,NA
908,8,2883.12262853918,38000,"part time","Rented",4,10,95,5,13,703.687646434122,163.550155988157,246.098371018492,344.158695002946,131.884640076135,NA,NA,NA,NA
908,9,3364.91313824275,38000,"part time","Rented",4,10,95,5,13,521.761900722875,449.33396518923,203.712533610911,707.054555469623,75.6834590677961,NA,NA,NA,NA
908,10,3030.09493529486,38000,"part time","Rented",4,10,95,5,13,444.043312722394,380.018503553778,251.570601249617,439.687624792708,124.14660684818,NA,NA,NA,NA
908,11,2852.50186089737,38000,"part time","Rented",4,10,95,5,13,797.914675258624,215.25747572877,273.711185725972,353.470417895671,30.4737001092384,NA,NA,NA,NA
908,12,3276.15142756452,38000,"part time","Rented",4,10,95,5,13,638.019909348761,440.678414778358,175.097266008872,483.952160097087,117.7223538242,24025.4775295034,21,"Home Improvement","Rejected"
909,1,2648.33631341656,32000,"part time","Rented",2,60,22,3,13,434.485466724143,217.281604575756,224.237712743638,408.234162240854,54.72602847852,NA,NA,NA,NA
909,2,2636.3802044342,32000,"part time","Rented",2,60,22,3,13,428.860932894244,307.916890718442,211.787602291504,572.603011386927,117.93649987593,NA,NA,NA,NA
909,3,2732.35764354467,32000,"part time","Rented",2,60,22,3,13,742.328208671498,321.166200795269,159.566898920319,499.112947523163,77.8978029846283,NA,NA,NA,NA
909,4,2459.41810024281,32000,"part time","Rented",2,60,22,3,13,607.152422247176,348.874535656749,162.156902602759,301.336527725271,115.280326335087,NA,NA,NA,NA
